ls_id,maggies_0,maggies_1,maggies_2,maggies_3,maggies_4,maggies_unc_0,maggies_unc_1,maggies_unc_2,maggies_unc_3,maggies_unc_4,maggies_fit_0,maggies_fit_1,maggies_fit_2,maggies_fit_3,maggies_fit_4,dust2_mean,tau_mean,massmet_1_mean,massmet_2_mean,logtmax_mean,dust2_std,tau_std,massmet_1_std,massmet_2_std,logtmax_std,chisq_maggies
9907737256135783,3.9427496331359936e-08,1.0500384446105378e-07,2.0265456914721396e-07,1.890131413358888e-07,1.1793882590222147e-07,1.1652963163926395e-10,2.0791245747449698e-10,3.275826984565594e-10,8.752050232133767e-10,1.4323653303659407e-09,4.08715406402294e-08,1.0195574841628322e-07,2.0382994343946645e-07,1.8820365150868173e-07,1.2504933910250772e-07,0.08730739160892269,0.11483753535062804,10.999396910247839,0.022747869010122157,-0.4004872495768633,0.005881398677583618,0.01281630680078011,0.0005090368505560012,0.011025303361640006,0.003862087053475633,5.8034557064163e-10
9906622460133511,1.7371847171122785e-09,6.020148441726493e-09,2.04723265368439e-08,4.201407438377572e-08,3.426989706812704e-08,3.31231161928142e-11,4.292925345422243e-11,1.2470487243386498e-10,7.428261916663502e-10,1.50565493734844e-09,1.6989677946476126e-09,6.380937534803366e-09,1.9178400747097356e-08,3.2179166626908586e-08,2.1086845530766554e-08,0.044575779796672765,0.10016516998339994,10.999877512947776,-0.25057998112556945,-0.7505547490876778,0.0033464438138094427,0.0001479387491564855,0.00011283518590305938,0.0011573048651105184,0.0012335525815389912,7.477755883577284e-09
9907738677546477,1.5426563813205157e-08,7.257616234307933e-08,1.6113222347614208e-07,2.606028734469319e-07,1.769383609856215e-07,1.0025146376591575e-10,2.4924742761025047e-10,3.410082273597553e-10,9.420159403998646e-10,1.419149743272952e-09,2.6218599565415436e-08,6.458020878039123e-08,1.2933649330512144e-07,2.8061100465920843e-07,2.0676287727796618e-07,1.544180798362435,0.10020371152486351,10.999965573606607,-0.4998997264930989,-1.5979624704393838,0.0020217009227354436,0.0001780027801030498,3.0357056544382794e-05,8.807158568204898e-05,0.0009128827503642709,2.1268266653084774e-08
9906603789918299,6.872462835979143e-11,1.0141906444095109e-10,1.8828165191772377e-10,1.2579332596941668e-09,3.904289385078196e-10,1.9935898731499373e-11,2.1872237960681712e-11,8.282943263468242e-11,6.253542793028414e-10,5.486334805642374e-09,7.080416305311708e-11,1.0944751045161109e-10,2.4564362211312147e-10,1.004659431075509e-09,7.83817264077053e-10,1.0011216045558669,2.0563117642016038,9.137479603540147,-0.21357305445493127,-1.4706143901872526,0.1492697199000029,2.299581144044999,0.09277164603423987,0.1559602428202993,0.22120796859031253,4.655389963517678e-10
9906627072233802,3.478961318597932e-08,9.750462132732363e-08,1.9649070007704877e-07,1.6178907797498787e-07,9.582993641817122e-08,8.119228341041565e-11,1.829031281605463e-10,2.5462996923645734e-10,8.961700699776449e-10,1.5261010171199312e-09,3.7303850953472106e-08,9.450609979817212e-08,1.9126596465534165e-07,1.870411576372487e-07,1.1938753255997052e-07,0.37237955098777803,0.10933109640869364,10.999917090499713,-0.25064237224977476,-0.579853161129134,0.003162132665111666,0.006653553724364325,7.42540775261755e-05,0.0008806749788234751,0.0025722480542229222,1.0145289389372194e-08
9907739104315673,6.8719058385992194e-09,2.264633878544627e-08,4.6176605050856805e-08,6.045129376929715e-08,4.222266096227749e-08,7.035259830445332e-11,8.947780412298758e-11,1.841242818275981e-10,5.399975423290763e-10,9.14377682577479e-10,6.886006802696296e-09,2.2658535662752742e-08,4.618646983280229e-08,6.028884519814569e-08,4.258465678789245e-08,0.3787950213227972,0.21787583183536768,10.89035118491243,-0.1887087532040426,-0.6056146022024383,0.05225135759536868,0.09381100068059195,0.033178214814326326,0.05157180895909149,0.07138635953614737,3.5777232387254116e-12
9906622494675665,1.511381145200428e-10,9.874365531668347e-10,7.188892675736529e-09,6.705302882970957e-08,6.896157949420875e-08,4.427906551963093e-11,5.625713213620593e-11,1.5009338313605678e-10,6.890351897482263e-10,1.3564349251090712e-09,3.5844215549432566e-10,1.4807829851483649e-09,5.6804171207861406e-09,6.638621708487063e-08,7.421745664361339e-08,1.7521881356218336,0.13411958064569987,10.769512531555327,-0.27227543409914307,-2.7177428224348907,0.008106691388582898,0.04458065664566589,0.006372922952581363,0.022609967693393396,0.009419651457697395,1.2545650959261568e-09
9906623105141424,1.0037685863388911e-08,4.319111343671545e-08,9.801532854546797e-08,1.4928081587869283e-07,9.540808963117204e-08,5.882609863945652e-11,1.7842580968578544e-10,2.8875180591735275e-10,9.09359039424464e-10,1.5969673517693523e-09,1.3926564986352172e-08,3.924305410051571e-08,7.672690511971622e-08,1.6025914122350366e-07,1.1793997353562375e-07,1.4797606674543582,0.10039458217460764,10.99995994446855,-0.49931852349845485,-1.4369395990255562,0.00325317656354308,0.0003276435499595102,3.4086669434991326e-05,0.0005710305216493739,0.0014572626836220856,1.2619848782240659e-08
9906624800096598,6.8879565678252984e-09,2.6449167075941034e-08,5.973708136201299e-08,9.999511863874497e-08,6.88170418142324e-08,3.9817664872262854e-11,1.1572475192349266e-10,1.7708765827213155e-10,7.280083959982997e-10,1.2961965368596035e-09,6.936740274803156e-09,2.7846192851998144e-08,5.743503618343581e-08,8.682902283042119e-08,6.331672828495823e-08,0.6162388319303769,0.10010810234331709,10.99993258469639,-0.25177408852477223,-0.8584425495112371,0.0028373945340831705,9.11162979711352e-05,5.388087511436168e-05,0.0018509488346971413,0.001013627171548378,2.3360145398355483e-09
9906624115574404,1.0282520878254879e-08,5.707311807466829e-08,1.3357156055814703e-07,2.253826080036765e-07,1.4847509095654485e-07,1.1036993274262878e-10,1.9124683341653911e-10,4.621059724692936e-10,1.1971516457992793e-09,2.030746344552044e-09,1.9849635983798604e-08,5.148987111490388e-08,1.0160266502331768e-07,2.39051729425343e-07,1.8094726711676963e-07,1.4838026584473634,0.10108316914383346,10.999938580468278,-0.49982426741867847,-1.638388878805091,0.0027986080464734425,0.0009652214191542026,5.4966530016396625e-05,0.00015133410375381886,0.0020335427277662107,2.502990211647857e-08
9906620791917834,6.298512563908573e-10,2.13503008939049e-09,6.429008500641778e-09,1.5841255548797187e-08,1.098840859665927e-08,3.255176612205547e-11,6.038804638080672e-11,1.3034105755261282e-10,5.424309555893455e-10,1.1656162459343655e-09,6.274513743980718e-10,2.144579277086003e-09,6.417204975343067e-09,1.572682548485067e-08,1.1073312225154218e-08,0.8874100414432142,0.15210984095265792,10.747461999950723,-0.09795254990340636,-0.9263171073117479,0.10423748635524886,0.036920273368378186,0.01761262957117194,0.14265358533356778,0.08044594085099148,1.556137029396533e-12
9906623730947552,5.577710894010774e-08,1.620918578331502e-07,3.2409535001448036e-07,3.132673981128099e-07,2.1649785607535792e-07,1.2702688970077623e-10,2.437096709109634e-10,4.455712711163553e-10,1.2234352192026242e-09,2.1130893420447873e-09,6.520881058705626e-08,1.5643499430622005e-07,2.8919760304231534e-07,2.95324615295331e-07,1.9474052226729082e-07,0.508132825512967,0.10000602358506484,10.999994993801536,-0.25002078208375383,-0.9174425532532036,0.0008516161532360083,5.736887632903347e-06,4.59779443210409e-06,4.8343578776209625e-05,0.000250143351722968,8.764221145440099e-09
9906619823104805,3.4562408587093763e-09,1.7190242371238852e-08,4.56801582743037e-08,9.211517892192082e-08,5.265393100210445e-08,4.4148860189045084e-11,5.937335422404723e-11,1.5270344242627513e-10,7.483828238428499e-10,1.3697722274313028e-09,6.060170020832753e-09,1.735293005966408e-08,3.6629534896126e-08,9.622506267317072e-08,7.214232987590966e-08,1.4494596928138557,0.10098430751151904,10.999936688898472,-0.4987888339218165,-1.398473842038941,0.004159602192686964,0.0007854229159378182,5.1882130608594987e-05,0.001002109016498213,0.002343102446768862,1.1153003201743098e-08
9906621472509096,3.313147721778608e-08,9.615396555597148e-08,1.885987456652151e-07,2.09128489196004e-07,1.523555923417387e-07,6.185862869256156e-11,1.3174918369555238e-10,2.501409323797725e-10,9.040269644095927e-10,1.565511720468889e-09,3.479775658183445e-08,9.281444606500436e-08,1.88029693806021e-07,2.2540845500715463e-07,1.516554838631158e-07,0.6772871797633834,0.1000443814925803,10.993535246382521,-0.24980374473298436,-0.8758086096729809,0.0019957008847201843,4.686726244981819e-05,0.0016314860645013376,0.00028159846790322906,0.0014330882872337363,1.4720627907563225e-09
9907738055934829,9.889100715862067e-09,5.183272003650155e-08,1.3282211760903304e-07,2.1852624338879372e-07,1.1594413903904192e-07,1.510125884742621e-10,2.975513729743415e-10,3.833458190073716e-10,1.0356779052587363e-09,1.5930421594521655e-09,2.2318787620467113e-08,5.356810287398435e-08,1.0083630940937855e-07,2.2842682088986642e-07,1.729209595982895e-07,1.2926765454247164,0.10026642019690873,10.999951814987675,-0.4999503068703395,-1.7070783360032062,0.0020828391505984902,0.00026258725659435877,4.83844976262863e-05,5.068869832851056e-05,0.0011641190861490318,5.183167895274777e-08
9907733471628447,6.135511860846947e-08,1.6148864852379574e-07,3.068419965944838e-07,2.459465868674645e-07,1.6933674208188518e-07,1.2284375773790686e-10,2.438682965882255e-10,2.6518491207876636e-10,9.726332787208073e-10,1.6133627039003856e-09,6.56761981278549e-08,1.5406105751737968e-07,3.052288255551598e-07,2.713241003380816e-07,1.684741746900789e-07,0.32041528358253096,0.1022103366199851,10.999794246477647,-0.25013985302936925,-0.5423128411340686,0.0023660129070210267,0.0018891851209964416,0.00018421862710635772,0.00129578662349429,0.0010909600338376425,3.277354053824262e-09
9906618320753211,3.033687205907294e-08,1.3296238603315006e-07,2.8148859283027847e-07,3.8843969102388574e-07,2.694009978509319e-07,8.257459715970815e-11,1.376168112630976e-10,2.980822176026054e-10,1.3829955131400652e-09,2.2662847794803754e-09,5.17267116183085e-08,1.1653754033356574e-07,2.3143139512468532e-07,5.169483461057197e-07,3.9469202965192007e-07,1.529999879215188,0.1000729928478176,10.99999020299455,-0.4999878021254147,-1.90429565091244,0.0011868286171227648,6.345446982087917e-05,8.378061106306291e-06,1.0467784094790918e-05,0.0009111196036599974,1.2679646724460013e-07
9906626835185753,1.1553436986359057e-07,3.1485427905800206e-07,6.101272187566652e-07,5.3251420840833e-07,3.576369644331657e-07,1.9609130588529896e-10,3.924016108415619e-10,6.113953541186224e-10,1.4583388859543965e-09,2.303772771933086e-09,1.470006752809736e-07,2.784163797843597e-07,5.252879935275002e-07,6.703447858820249e-07,4.29850839599499e-07,1.4274613846124513,0.1000322938521207,10.999984146264564,-0.4999654904344519,-1.454541173159183,0.0012122270777317305,2.8993705467577034e-05,1.4406849211628139e-05,3.15128673322214e-05,0.00043352972849019275,7.484002272377756e-08
9906620414101987,2.5743713882413374e-09,4.403747402238938e-09,1.0563581808309344e-08,3.5716492262754694e-08,2.3968717679102488e-08,4.5510349833680334e-11,7.711407909907038e-11,2.2219343285403472e-10,5.972354454055329e-10,1.1957388429176166e-09,2.6174731388236635e-09,4.249909308826444e-09,1.0618510852676531e-08,3.572596630034559e-08,2.4923021482221843e-08,0.8416828802080932,2.8121603439125313,10.66023844242427,0.05631317944159859,-1.203388684593191,0.012992702332065446,2.438558004972454,0.024489086854797466,0.03308294036294214,0.05648129223946005,4.437904830013989e-11
9907734743679373,7.294098100953336e-08,2.9158904264377505e-07,5.916259297805185e-07,6.283158276638112e-07,4.310991831994411e-07,1.9488587386658292e-10,4.953741443269354e-10,5.020891783005334e-10,1.6944073075182323e-09,2.679768231719442e-09,1.2435960833397955e-07,2.4478786501021415e-07,4.7205604816432536e-07,8.336381723356286e-07,6.112007171764498e-07,1.4226025042066213,0.1000387965749499,10.999992883767687,-0.4999886382152517,-1.9340429866676023,0.0008063669318897484,3.484795855410763e-05,6.317727125856444e-06,1.0280173821989425e-05,0.000566544912952037,2.102612703409459e-07
9906618227431472,3.6223899478124823e-09,1.8379868505406333e-08,4.4771825251401165e-08,6.384751517421941e-08,4.199782504200924e-08,4.4673882440787815e-11,6.138280077337677e-11,1.5343259570129824e-10,7.815172354439861e-10,1.4684633764905037e-09,4.217247183333662e-09,1.917241001759474e-08,3.996947582088447e-08,5.966720540058573e-08,4.372741362625172e-08,0.40782723638396845,0.10008370940763865,10.999929435638522,-0.25012359346801993,-0.8251650991717866,0.0029774478058303255,7.075942273060934e-05,6.165297800106929e-05,0.0004956228123070309,0.0010182501368316461,9.919013909975662e-10
9906617842864494,3.794711819441494e-07,8.945347164818264e-07,1.6575017667633985e-06,1.4026224957972533e-06,8.701136865640624e-07,2.555444657090502e-10,4.381719986688966e-10,6.746455757376981e-10,2.016956208425622e-09,3.0015604347481914e-09,4.518502965286228e-07,8.09145072642689e-07,1.539599072313552e-06,1.7521752990294924e-06,1.0545793011648002e-06,1.3409835998586874,1.6983001275111873,10.999997347394647,-0.49997954396383165,-0.8143211608098841,0.0008883887336655246,0.03460670119396948,2.379002464490931e-06,1.8226136578727682e-05,0.0022219116156281513,1.5656354246558855e-07
9906621075423985,2.0048505314246704e-09,7.669693344419864e-09,2.4107556873314673e-08,5.240689145031508e-08,1.7156915013460603e-08,7.780458700281058e-11,1.3290115950906916e-10,3.205828827364406e-10,7.893653448811461e-10,1.5876810965820566e-09,2.8568495893918863e-09,8.12846313883083e-09,1.9493973013388048e-08,4.839646960419429e-08,3.365199554026211e-08,1.0545856704202405,0.10096636484961345,10.999520761343849,0.013545834005069582,-1.2268546720994977,0.012610626816323208,0.0008276868385464611,0.00039497895269997244,0.018972936705664713,0.0038697680658704926,1.7438112355359322e-08
9906605726699193,1.2772079113323602e-10,1.2474984078013125e-10,1.812069289026361e-10,,6.303311937970856e-10,1.8567963556621557e-11,2.2177343955117425e-11,6.99970232687389e-11,,1.3475424640418827e-09,1.1122276171725718e-10,1.2313122383376552e-10,2.335066571354714e-10,2.952460742296338e-10,2.078850904418801e-10,0.07077563466659198,3.8387255444515263,9.145634758148406,-0.22888460200997457,-0.5303420278219727,0.04902645254579294,2.5478602565496344,0.10961086456498935,0.15819146282491742,0.1686890425031237,
9906632549926433,7.536539852539514e-08,1.8338558710518295e-07,3.456823454537337e-07,3.0944737287422017e-07,2.029179190868832e-07,1.308809004751058e-10,2.4181904534184736e-10,3.9520981701162635e-10,1.0356311848275604e-09,1.572777260556012e-09,7.736251458663726e-08,1.7861485761082968e-07,3.4770526656338333e-07,3.0909033723649994e-07,2.01427089481825e-07,0.10206703283966867,0.10749134991007656,10.99982707973096,0.05947771789426506,-0.5254441034277715,0.00348418252966883,0.0059613196499272835,0.00014382041174987483,0.006222725292271107,0.0020590170468288457,2.0023418717776154e-10
9906621047447615,4.5175565740181515e-09,2.002774254764953e-08,5.626744563520526e-08,1.165168674157313e-07,8.082371340364104e-08,4.21506442906072e-11,6.244292864173559e-11,1.6031317724197505e-10,8.674787752451883e-10,1.554726931751424e-09,7.730544924818858e-09,1.9938561444601476e-08,4.335060452668843e-08,1.331016483389914e-07,1.0218993786531952e-07,1.5313891142904283,0.30861726718665367,10.999955104802634,-0.49984807944148774,-1.3966652406320765,0.0033248954128185155,0.04792886408335881,3.782248363635476e-05,0.00012499597169093106,0.015148647757108379,1.3259689112061484e-08
9907739259045549,2.439380793102817e-09,1.3188882526217867e-08,4.351133416113098e-08,1.1096652857958945e-07,6.529801810928708e-08,9.277577688781523e-11,1.8088298046466823e-10,2.8127484040779534e-10,7.275905528238616e-10,1.1518972524607437e-09,5.865230172783768e-09,1.4401758557333412e-08,3.3117682866797174e-08,1.0857481496471357e-07,8.121946336033963e-08,1.505512923307902,0.11861144889675543,10.999810580775852,-0.49834124612359415,-1.467526550206049,0.0021320090502342346,0.007182844556754305,0.0001426713855244254,0.0011019222353205755,0.009416684234355434,1.1339166749229993e-08
9907736939069795,1.9882015132059404e-09,6.725837959841991e-09,1.6866974952410142e-08,4.6648748831069065e-08,3.401543271095938e-08,5.568224640770251e-11,1.628461965814372e-10,1.0537295566697687e-10,6.143542281777737e-10,1.1749190288490352e-09,1.9317650738291746e-09,7.051933662473599e-09,1.682622920832097e-08,4.631180576323027e-08,3.540813645409392e-08,1.255633547206802,0.9218105149045119,10.99308698503367,-0.35834926369983183,-0.5862224310522762,0.04090054036853128,0.16518907708354863,0.005308863701759795,0.07474157132588462,0.029902243423432444,7.696645646034024e-11
9906629502438133,2.002549223370739e-09,8.607923525873957e-09,2.445134762140607e-08,5.392140501937106e-08,2.5504146829925004e-08,4.069022590936045e-11,6.448510457902097e-11,1.970842844114046e-10,6.00175675373897e-10,1.1028456784079411e-09,2.603413199778818e-09,8.870633876646176e-09,2.016763427503342e-08,5.097371745575167e-08,3.7872014112490437e-08,1.29849151551444,0.10022922052813205,10.999884425767526,-0.24711956855162223,-1.208829993443791,0.005051293744291815,0.0002269212185441205,0.00011978557885502571,0.005466910733799739,0.001838608942557364,7.097542654534953e-09
9906604909339118,1.0930720764880323e-10,9.350852359929048e-11,1.45138824049861e-10,1.8158434340945362e-11,,1.7595595393663286e-11,2.1416934955899612e-11,7.227785713977088e-11,0.002506608666328315,,9.145562876777131e-11,1.0985693138447407e-10,2.195060807623775e-10,3.285870588990695e-10,2.39048337257618e-10,0.06559053441703809,3.655713357796627,9.157885288429698,-0.22012599027866891,-0.46480427817003667,0.0466509723669698,2.564591098420875,0.1160060179064277,0.1603127521421817,0.17766095686298683,
9906623062215057,9.767692972715839e-08,2.3403542511154833e-07,4.273262778611919e-07,3.536818715294895e-07,2.250451200516329e-07,1.115372200895959e-10,2.6358945599817505e-10,3.591416395333195e-10,1.085797695258373e-09,1.7537883967130447e-09,1.0049934520335779e-07,2.2437907105617239e-07,4.2816192872214503e-07,3.585405741503396e-07,2.277013324425534e-07,0.0848641479963246,0.10442744976015182,10.99994886814167,-0.0004402082959963583,-0.5376248482195682,0.0019325485647198816,0.0036890479687921103,4.355408359783057e-05,0.000796151948377588,0.0011912134735521224,5.797100728779839e-10
9907735606463570,4.239115015610438e-08,1.363530321478609e-07,2.678070465496541e-07,2.804805820542312e-07,1.951977466982888e-07,1.3710261053838634e-10,1.979757818950563e-10,2.992383593395513e-10,1.0331041158350776e-09,1.6759464508462404e-09,6.122240300737646e-08,1.271183273068116e-07,2.4320610150136066e-07,3.341982166061714e-07,2.2434008239201078e-07,1.29451225021951,0.7708927856590981,10.999992264474365,-0.4999143240924126,-0.8829621231511727,0.0021590830241320614,0.010979854947710112,7.502146563722556e-06,8.478880929494935e-05,0.002539243599787655,2.5889474945552167e-08
9906620413842390,1.1609085239325484e-08,4.344870132665933e-08,8.758787703688989e-08,1.1253779458844241e-07,7.923619278888284e-08,7.150458511373657e-11,1.3931414420013265e-10,3.0060853327083854e-10,8.230029331799046e-10,1.4910088194360042e-09,1.2635803605866641e-08,4.2794290971002994e-08,8.482858002203901e-08,1.1454727101821997e-07,8.184720281079711e-08,0.5777929351069022,0.10018359335425413,10.999804604919346,-0.2500352737693957,-0.8711659994171881,0.004300864198326772,0.00015718816798970724,0.00016647707252751391,0.0009366468739342481,0.0015152808452870527,3.095069609003653e-10
9906602808312268,1.3253128230477554e-09,4.821200578492516e-09,1.1840008113711882e-08,5.764223345349839e-09,6.5060230859856625e-09,1.9158609700292586e-11,2.5919161774371308e-11,7.415968930906032e-11,4.954359375233516e-10,1.0549285609373077e-09,1.323277329957731e-09,4.940054370323359e-09,1.1209985637086285e-08,1.3827863280637546e-08,9.121088221690033e-09,0.3179934056209323,0.12096765893618922,10.639308251557788,-0.4963465025781061,-0.001968302956964878,0.008221887319175421,0.0198389797421644,0.0037613074199607686,0.0033866341890151433,0.0018224097155452007,1.2367891398580904e-08
9906621104460161,4.457703721589082e-08,1.4418908968862286e-07,2.834530927958992e-07,3.0014063705281136e-07,2.2473380243618404e-07,1.39447959197069e-10,2.4263591633581687e-10,3.7758928572914415e-10,1.1553479953691695e-09,1.936698486144279e-09,6.211882042568421e-08,1.3122417376633909e-07,2.5151685852788036e-07,3.652629687916106e-07,2.456931168449965e-07,1.4620548143812038,0.10003800678339882,10.99998686245271,-0.49995239284663184,-1.4193996012704673,0.0012775755650942702,3.652512142700348e-05,1.3007556013065629e-05,4.668967540513517e-05,0.00044621890484492963,2.7751431553607106e-08
9907734085042819,3.2963582124317585e-08,9.874019941899566e-08,1.9343898289679722e-07,1.904204556371866e-07,1.2389186767451905e-07,1.1739093519579476e-10,1.9771964668927278e-10,2.034134658953662e-10,8.31875075555723e-10,1.3658061134204097e-09,3.71575595081161e-08,9.465470052195134e-08,1.9198796721105967e-07,1.9697633605822828e-07,1.271298965525945e-07,0.43911058107912393,0.1022314064447894,10.999926647923786,-0.25082097811670045,-0.6714161591728072,0.0030428311567911475,0.0019288932563416845,6.10773975253846e-05,0.001226421141905344,0.0012837083005175559,1.0238669625603554e-09
9906605860065475,1.2042370923125863e-10,1.6389918725808314e-10,1.7472119846873758e-10,,1.9909025369183928e-10,1.5059801124716637e-11,2.059277710421925e-11,6.057206352148995e-11,,6.207703142724257e-09,1.1826425948433449e-10,1.4288982668389535e-10,2.8556653911314877e-10,3.3236594800492733e-10,2.1270733795100041e-10,0.07314294220854427,4.424876902825843,9.07358331344164,-0.22876435225371505,-0.48259812522937723,0.05395211489998948,2.4982840439053375,0.05759376742801662,0.16635598869583726,0.11987772359205003,
9906620618445005,3.414267939585648e-08,9.615786232223396e-08,1.8836091870991573e-07,1.7693591650871346e-07,8.92120666144532e-08,8.593682971839376e-11,1.743656323047608e-10,3.798312088435731e-10,1.1046488112415197e-09,2.0416575302898066e-09,3.5962469112734926e-08,9.645021183723119e-08,1.726891035666473e-07,1.7891464024299324e-07,1.2334357845331e-07,0.37654933112996203,0.10003983019408372,10.99996216083929,-0.25010325452020093,-0.8951184570681517,0.0019161242476614553,3.3050637103558525e-05,2.9432361751472574e-05,0.0002273007781131906,0.000657011186873884,1.448224632830058e-08
9907733789017013,4.882865930877638e-09,2.076135048037179e-08,5.5037005955162913e-08,1.0422713499400459e-07,6.995230024662703e-08,9.040170789940542e-11,1.4466934658284273e-10,2.671315614652293e-10,7.882429077431582e-10,1.3366174552157496e-09,7.246332158148869e-09,2.2521996774877473e-08,4.527305945918352e-08,1.0715066088623033e-07,8.047859154229978e-08,1.468456917858293,0.10133773766944651,10.999788895670646,-0.4988215520649847,-1.3860814196565143,0.004714651358446923,0.0011041138586503111,0.0001886193393808525,0.0009805920003924098,0.002742876059172258,4.6914766526823674e-09
9906619163871393,4.187997367334393e-09,8.854066917958726e-09,2.6800148471163595e-08,,,8.143597731984503e-11,9.680873582706114e-11,2.8561206816923023e-10,,,4.164212762360254e-09,8.827342245358454e-09,2.6814218054767663e-08,2.771119557052316e-07,2.3357050917418953e-07,1.7141909830163549,2.068410970007119,10.959809519904386,-0.28833436249264427,-2.4732902567748205,0.026701161483679958,2.3077589337155664,0.017284296655658577,0.09231914890876915,0.016930082261194038,
9906618582700282,6.143637745998376e-10,2.5521535493622657e-09,7.250954835214661e-09,1.7617439955860835e-08,9.64606979558265e-09,2.7056924267154435e-11,5.119497660204416e-11,1.1472109685050499e-10,5.933118576860879e-10,1.2246095193114552e-09,6.224049977389234e-10,2.5468379343720105e-09,7.261658810587968e-09,1.7059279816735453e-08,1.1959529180352773e-08,0.5192220586631454,0.2324133895797508,10.7354195728927,-0.09955590366869789,-0.6760686652203427,0.1255987450459462,0.027213568553370156,0.021736932749055363,0.15567142387033012,0.05198611294721364,5.726630399959402e-10
9906605793417276,1.5110749288602602e-10,2.0888151080233832e-10,6.049952989114598e-10,2.1305061883170543e-10,6.217468590897809e-10,1.3961967759750168e-11,1.755803414483602e-11,5.900124879982482e-11,9.306751521950882e-10,1.2637851834396437e-09,1.4937615949130386e-10,2.1180558244447872e-10,6.150667945646784e-10,8.653522445007442e-10,6.00649873502944e-10,0.31754770179160746,1.0422727873508635,9.724234777871027,-0.20356501725591492,-0.6802525794418893,0.11885609523073866,1.6110049981253727,0.11205367312574602,0.1609417297838246,0.25033720555866806,1.9981100971192234e-09
9907737013585490,4.729560660252402e-09,1.1548351655896568e-08,3.374038236884889e-08,9.0188424435748e-08,6.100828264848092e-08,6.513241938784973e-11,1.121071814756383e-10,1.9486215457362486e-10,6.748366798661099e-10,1.166899209961803e-09,5.215495722635741e-09,1.3033503204873657e-08,2.988249579786311e-08,9.097084997562452e-08,6.712116978612981e-08,1.4298468420044605,0.10591532618477799,10.999518201294054,-0.49669464108080374,-1.416286014743552,0.00531284216380209,0.0055913057243890864,0.00041444734678547964,0.0028756803082073848,0.009349604731697393,1.3013187423977517e-09
9906611352114165,8.628227746349755e-11,3.063204561079176e-10,2.2250224639488623e-09,9.738785489726503e-09,8.52120081040979e-09,1.881258189546624e-11,2.2433574135322356e-11,5.97249220474154e-11,4.918014855031502e-10,1.0231404204628986e-09,9.1181849859282e-11,3.029301441715536e-10,2.224514716870671e-09,9.896542046082256e-09,8.025376035022246e-09,0.8672271661230573,0.12231262400090524,10.95533562985609,-0.06368653507784756,-0.7474394249186449,0.11433031370219889,0.015673654438344314,0.01822144026356294,0.11648552348975523,0.051811415459508715,3.17219820683752e-11
9906616826990937,1.5181504057989864e-09,3.0797764942836964e-09,7.165214564390177e-09,1.37873245853073e-08,8.795359592477743e-09,3.4066220563997986e-11,8.561513328767854e-11,1.4516255380761444e-10,5.481802983188271e-10,1.2245439150734521e-09,1.548062916400831e-09,2.804554526716456e-09,7.32940164721902e-09,1.3842871246974434e-08,8.934025309270915e-09,0.5300262817979836,0.18819671779497,10.537137850545424,0.06621759532861642,-1.0547932466334156,0.04465610577262014,0.07068130968578025,0.040389758437178104,0.02573722318871818,0.11514210238590437,3.135660387123556e-11
9907737804604873,3.816295541843312e-09,1.5660181817951494e-08,3.979312077304471e-08,9.144879768466664e-08,5.480911631277969e-08,6.78598518911038e-11,1.267319331300367e-10,1.9435534316177222e-10,7.089429703787962e-10,1.252380425338361e-09,4.992033468294673e-09,1.697495541209058e-08,3.558030786497484e-08,9.096800728179506e-08,6.91096915430842e-08,1.5921068999149015,0.10094741243331029,10.999692909039155,-0.4982591458351519,-1.3353917255554655,0.005003029897897866,0.000775638949769678,0.0002572763214964421,0.0014880300827797583,0.002294801783911921,4.652387397375456e-09
9906622258941477,5.19365622839208e-09,1.7434215103023964e-08,3.640384025866239e-08,3.719848050077508e-08,1.65523629231883e-08,6.434511215382159e-11,9.716570660560863e-11,2.0203050413581262e-10,7.787748869594506e-10,1.5598000987576636e-09,5.074611292717919e-09,1.7817490175771967e-08,3.55576300336086e-08,3.9073254859950726e-08,2.587358071196451e-08,0.15357764672496774,0.1410041069343912,10.99322570878797,-0.49511161832102013,-0.3739747898412727,0.012143923527214934,0.03588080759240719,0.00440941037971,0.003694350572872934,0.012373809796818973,5.374417600498155e-09
9906604030038694,1.3505740471775997e-10,2.485002328427317e-10,3.994396752870145e-10,,,1.8053443171349904e-11,1.996326960837076e-11,6.182095267875234e-11,,,1.4347894348758362e-10,2.3333683817231133e-10,4.775574491580792e-10,1.4808229973430282e-09,9.689232560417998e-10,0.542422707210241,2.9101400408337006,9.08987449021549,-0.08503310894112838,-1.030308433257604,0.15377272995488367,2.536850395687401,0.06925192502549336,0.14587031279627263,0.22755813542932965,
9907734767273242,3.6409607733751406e-08,1.3194884711985322e-07,2.6222663382492835e-07,2.961567257760855e-07,2.132127638977029e-07,1.858957400611518e-10,3.9970356504049694e-10,4.4970227419463515e-10,1.0121771656227241e-09,1.5452173998329804e-09,5.619394419481805e-08,1.197933277261368e-07,2.2315044037278128e-07,3.3336535155500875e-07,2.2894735287974062e-07,1.3587835218587012,0.10020408672552819,10.999965509446683,-0.4998907943441714,-1.477538894091999,0.0019499696296277162,0.0001717775683424715,3.0813280089407205e-05,9.70531511172829e-05,0.0007702342893470104,2.3529276108559227e-08
